row_index,url,saved_path,status,message
25,https://ico.org.uk/media2/migrated/4023126/dwp-reprimand.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/dwp-reprimand.pdf,OK,OK
26,https://ico.org.uk/media2/migrated/4025077/redacted-reprimand-202305.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/redacted-reprimand-202305.pdf,OK,OK
27,https://ico.org.uk/media2/migrated/4021809/home-office-reprimand-20221007.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/home-office-reprimand-20221007.pdf,OK,OK
28,https://ico.org.uk/media2/migrated/4022280/dfe-reprimand-20221102.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/dfe-reprimand-20221102.pdf,OK,OK
29,https://ico.org.uk/media2/migrated/4023133/royal-free-1-reprimand.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/royal-free-1-reprimand.pdf,OK,OK
30,https://ico.org.uk/media2/migrated/4023265/monetise-media-limited-mpn.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/monetise-media-limited-mpn.pdf,OK,OK
31,https://ico.org.uk/media2/wr1nkfva/power-leisure-reprimand-160125.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/power-leisure-reprimand-160125.pdf,OK,OK
32,https://ico.org.uk/media2/1kip5gw2/chartered-institiute-for-securities-and-investment-reprimand.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/chartered-institiute-for-securities-and-investment-reprimand.pdf,OK,OK
33,https://ico.org.uk/media2/migrated/4024079/its-ok-ltd-en-20230213.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/its-ok-ltd-en-20230213.pdf,OK,OK
34,https://ico.org.uk/media2/rp3blrnn/its-ok-ltd-mpn-20230213.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/its-ok-ltd-mpn-20230213.pdf,OK,OK
35,https://ico.org.uk/media2/migrated/4024794/gain-capital-reprimand-20230310.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/gain-capital-reprimand-20230310.pdf,OK,OK
36,https://ico.org.uk/media2/kutmdxxd/lewisham-council-en-202303.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/lewisham-council-en-202303.pdf,OK,OK
37,https://ico.org.uk/media2/migrated/4024616/mps-reprimand-inv07262020.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/mps-reprimand-inv07262020.pdf,OK,OK
